Customer ID%Item Purchased%Category%Purchase Amount (USD)%Size%Color%Season%Review Rating%Payment Method%Shipping Type%Discount Applied%Promo Code Used
2055%Pants%Clothing%36%XL%Silver%Winter%4%Credit Card%Store Pickup%No%No
1366%Gloves%Accessories%99999%M%Magenta%Spring%99999%Venmo%Next Day Air%Yes%Yes
2319%Pants%Clothing%23%M%Magenta%Spring%3,7%Credit Card%Store Pickup%No%No
3933%Dress%Clothing%63%L%Teal%Summer%4,6%Cash%Express%Yes%Yes
3256%Coat%Outerwear%97%L%Silver%Summer%2,6%Venmo%Express%Yes%Yes
3109%Scarf%Accessories%27%M%Black%Fall%5%Venmo%Next Day Air%No%No
3753%Scarf%Accessories%33%L%Violet%Summer%3,1%Credit Card%Next Day Air%Yes%Yes
4980%Shoes%Footwear%37%L%Gray%Fall%4%PayPal%Next Day Air%No%No
8861%Blouse%%45%L%Green%Summer%3%PayPal%Store Pickup%No%No
1446%Jewelry%Accessories%42%XL%Magenta%Fall%4,1%Credit Card%2-Day Shipping%Yes%Yes
5843%Pants%Clothing%69%M%Lavender%Winter%2,7%Cash%Next Day Air%Yes%Yes
7487%Sweater%Clothing%60%M%Turquoise%Spring%3,9%Debit Card%Express%No%No
6269%Shoes%Footwear%28%M%Lavender%Summer%2,6%Cash%Free Shipping%Yes%Yes
9353%Dress%Clothing%58%M%Teal%Spring%2,7%Debit Card%2-Day Shipping%No%No
5507%Shorts%Clothing%62%M%Yellow%Spring%4,6%Cash%Standard%Yes%Yes
9622%Scarf%Accessories%59%S%Peach%Summer%4,7%Cash%Store Pickup%Yes%Yes
8021%Dress%Clothing%44%M%Yellow%Fall%4,3%Bank Transfer%Store Pickup%No%No
2131%Sweater%Clothing%44%XL%Red%Fall%2,9%Credit Card%Express%No%No
4467%Shorts%Clothing%94%M%Violet%Fall%4,6%Cash%Free Shipping%No%No
7876%Shorts%Clothing%95%M%Red%Winter%2,9%Debit Card%Next Day Air%Yes%Yes
8136%Jacket%Outerwear%55%S%Yellow%Winter%3,9%Venmo%Express%Yes%Yes
9655%Boots%Footwear%28%M%Maroon%Spring%2,9%Debit Card%Standard%No%No
6665%Shirt%Clothing%43%L%White%Summer%2,9%Venmo%Store Pickup%Yes%Yes
4329%%Accessories%94%M%Red%Winter%4,9%Debit Card%Store Pickup%No%No
6669%Shirt%Clothing%36%M%Green%Fall%3,5%Cash%Store Pickup%No%No
%Scarf%Accessories%63%XL%Brown%Summer%4,6%Bank Transfer%Free Shipping%Yes%Yes
4096%Socks%Clothing%53%L%Violet%Summer%3,8%Debit Card%Next Day Air%No%No
8679%Gloves%Accessories%32%M%Teal%Winter%4,1%Bank Transfer%Store Pickup%No%No
2293%Hat%Accessories%30%L%Black%Winter%3,8%Debit Card%Standard%Yes%Yes
2728%Shoes%Footwear%51%S%Gray%Fall%4,9%PayPal%Express%Yes%Yes
1662%Sunglasses%Accessories%48%S%Charcoal%Winter%2,8%Credit Card%Free Shipping%Yes%Yes
1022%Blouse%Clothing%92%L%Charcoal%Winter%3,3%Bank Transfer%Express%No%No
2463%Hoodie%Clothing%50%L%Orange%Summer%2,9%%Express%No%No
9772%Dress%Clothing%32%S%Cyan%Winter%3,5%PayPal%%No%No
1765%T-shirt%Clothing%99999%L%Pink%Spring%99999%Bank Transfer%Store Pickup%No%No
7134%Backpack%Accessories%48%M%Gray%Winter%3,7%PayPal%2-Day Shipping%No%No
6783%Jewelry%Accessories%93%M%Lavender%Winter%3,9%Venmo%Store Pickup%No%No
2310%Shorts%Clothing%76%L%Yellow%Winter%3,6%Bank Transfer%Express%No%No
1509%Jeans%Clothing%80%S%Pink%Winter%3%Cash%Free Shipping%Yes%Yes
1561%Gloves%%23%M%Blue%Summer%4,2%PayPal%Free Shipping%Yes%Yes
5314%Sneakers%Footwear%31%XL%Indigo%Fall%4%Cash%Store Pickup%Yes%Yes
2002%Dress%Clothing%24%L%Olive%Spring%4%Credit Card%2-Day Shipping%Yes%Yes
8953%Handbag%Accessories%77%S%Indigo%Winter%2,9%%Store Pickup%Yes%Yes
7675%Sunglasses%Accessories%50%S%Cyan%Spring%3,6%Credit Card%2-Day Shipping%Yes%Yes
3948%Hoodie%Clothing%59%M%Brown%Fall%4,3%PayPal%2-Day Shipping%Yes%Yes
8205%T-shirt%Clothing%78%L%Green%Fall%4,5%Credit Card%Store Pickup%Yes%Yes
8287%Hat%Accessories%41%M%Green%Spring%3,4%Bank Transfer%Standard%Yes%Yes
5729%Coat%Outerwear%42%M%Brown%Fall%2,9%PayPal%Next Day Air%No%No
2125%Shirt%Clothing%62%M%Pink%Winter%3,8%Cash%Express%Yes%Yes
3163%Jeans%Clothing%56%M%Teal%Fall%3,3%PayPal%Free Shipping%No%No
8184%Belt%Accessories%53%S%Olive%Winter%2,5%Cash%2-Day Shipping%No%No
6695%Blouse%Clothing%49%S%Turquoise%%3%Credit Card%Store Pickup%Yes%Yes
4481%Coat%Outerwear%46%M%Gray%Fall%4,3%Cash%Express%Yes%Yes
7679%Shirt%Clothing%67%L%Purple%Winter%4,1%Venmo%Express%No%No
3446%Hoodie%Clothing%63%M%Gray%Fall%4%Credit Card%Store Pickup%No%No
5107%Hat%Accessories%90%M%Purple%Fall%4%Debit Card%Free Shipping%No%No
6429%Blouse%Clothing%36%M%Maroon%Winter%4,2%Credit Card%Next Day Air%No%No
7764%Dress%Clothing%93%M%Black%Spring%3,9%Bank Transfer%Express%Yes%Yes
5917%Handbag%Accessories%59%L%Gray%Summer%4,4%Bank Transfer%2-Day Shipping%Yes%Yes
6414%Sneakers%Footwear%60%S%Peach%Fall%3,6%Bank Transfer%Standard%No%No
5519%Jewelry%Accessories%30%S%Pink%Fall%4,7%Bank Transfer%Store Pickup%Yes%Yes
9310%Shorts%Clothing%98%M%Violet%Fall%2,8%Credit Card%Next Day Air%Yes%Yes
4887%Pants%Clothing%51%%Yellow%Summer%3,8%Venmo%Store Pickup%Yes%Yes
8853%Skirt%Clothing%92%M%Orange%Fall%3,2%Bank Transfer%Store Pickup%Yes%Yes
8375%Shirt%Clothing%86%M%Maroon%Winter%2,8%Cash%2-Day Shipping%Yes%Yes
5078%Sweater%Clothing%26%L%Lavender%Spring%4,8%Debit Card%2-Day Shipping%Yes%Yes
9407%Handbag%Accessories%42%M%Charcoal%Spring%2,6%Bank Transfer%Next Day Air%Yes%Yes
5822%Handbag%Accessories%47%L%Turquoise%Winter%3,3%Credit Card%2-Day Shipping%Yes%Yes
1908%Boots%Footwear%25%M%Indigo%Summer%3,9%Venmo%Standard%Yes%Yes
5778%Jeans%Clothing%29%M%Indigo%Summer%2,8%Cash%Express%Yes%Yes
2277%Skirt%Clothing%28%M%Black%Spring%3,5%Bank Transfer%Free Shipping%No%No
8294%Backpack%Accessories%40%L%Indigo%Spring%3,7%Bank Transfer%Express%No%No
1773%Sweater%Clothing%32%M%White%Winter%3,6%Venmo%Free Shipping%Yes%Yes
4927%Coat%Outerwear%57%S%Lavender%Spring%3,5%Debit Card%Next Day Air%No%No
8338%Pants%Clothing%76%L%Black%Winter%4,1%Bank Transfer%Express%Yes%Yes
5271%Shoes%Footwear%89%L%Pink%Summer%4,6%Venmo%Store Pickup%No%No
5534%Jacket%Outerwear%56%L%Magenta%Summer%3,1%Bank Transfer%Next Day Air%No%No
1611%Jeans%Clothing%73%XL%Yellow%Winter%2,7%Credit Card%Express%No%No
7803%Skirt%Clothing%88%M%Pink%Summer%2,8%Cash%Next Day Air%Yes%Yes
3757%Scarf%Accessories%96%XL%Purple%Spring%4%Cash%Store Pickup%Yes%Yes
3143%Jacket%Outerwear%32%S%Lavender%Winter%3,2%Cash%Next Day Air%No%No
1603%Jeans%Clothing%71%S%White%Winter%3,4%PayPal%Next Day Air%Yes%Yes
6757%Blouse%Clothing%34%M%Orange%Fall%3,9%Venmo%Standard%No%No
4884%Shorts%Clothing%32%L%Yellow%Fall%3,4%Venmo%Express%No%No
8790%Skirt%Clothing%38%M%Yellow%Fall%4,4%Credit Card%Store Pickup%No%No
9967%Socks%Clothing%23%S%Beige%Fall%4,8%Cash%2-Day Shipping%No%No
4250%Sneakers%Footwear%78%L%Black%Summer%4,4%Bank Transfer%Standard%Yes%Yes
2073%Sneakers%Footwear%36%L%Orange%Summer%4,7%Credit Card%Free Shipping%Yes%Yes
5706%Blouse%Clothing%74%M%Teal%Fall%3,3%Credit Card%Store Pickup%Yes%Yes
2506%Coat%Outerwear%39%L%Teal%Spring%4,6%Venmo%Store Pickup%No%No
7419%Backpack%Accessories%97%S%Gold%Fall%4,5%Debit Card%Store Pickup%No%No
1102%Hoodie%Clothing%41%L%Pink%Spring%3,7%Venmo%2-Day Shipping%Yes%Yes
7254%Blouse%Clothing%20%L%Pink%Winter%2,6%Cash%2-Day Shipping%Yes%Yes
6802%Sneakers%Footwear%99999%M%Orange%Winter%99999%Credit Card%Next Day Air%Yes%Yes
8955%Dress%Clothing%22%M%Teal%Spring%4,9%Credit Card%Express%Yes%Yes
8059%Scarf%Accessories%67%L%Peach%Summer%2,9%PayPal%2-Day Shipping%Yes%Yes
1342%Belt%Accessories%32%XL%Silver%Summer%4,3%Credit Card%Standard%Yes%Yes
5649%Sunglasses%Accessories%50%L%Indigo%Summer%4,9%Debit Card%Next Day Air%Yes%Yes
7231%Backpack%Accessories%31%M%Black%Winter%4,3%Cash%Express%Yes%Yes
2366%Sandals%Footwear%44%L%Black%Winter%4,1%Venmo%Express%Yes%Yes
3202%Sneakers%Footwear%35%S%Beige%Winter%4,6%Bank Transfer%Standard%Yes%Yes
5347%Scarf%Accessories%78%M%Black%Fall%3,2%Debit Card%2-Day Shipping%Yes%Yes
3852%%Clothing%79%M%Indigo%Winter%3,5%Cash%2-Day Shipping%No%No
1518%Gloves%Accessories%88%M%Blue%Spring%2,5%PayPal%Store Pickup%Yes%Yes
6417%Sweater%Clothing%57%M%Turquoise%Spring%3,9%Credit Card%Express%No%No
7107%Jewelry%Accessories%99999%M%Gold%Summer%99999%Debit Card%Standard%No%No
2495%Pants%Clothing%51%M%Black%Winter%2,8%Credit Card%Express%Yes%Yes
7894%Jacket%Outerwear%43%L%Gold%Winter%2,7%Debit Card%Free Shipping%No%No
9560%Shorts%Clothing%24%M%Magenta%Summer%2,7%Debit Card%Express%Yes%Yes
1329%Shoes%Footwear%99999%M%Maroon%Fall%99999%Credit Card%Express%Yes%Yes
1359%Shoes%Footwear%59%M%Gold%Summer%3,6%Bank Transfer%2-Day Shipping%Yes%Yes
3477%Belt%Accessories%20%XL%Charcoal%Spring%4,6%Cash%Next Day Air%No%No
6806%Boots%Footwear%38%M%Violet%Summer%4,1%Debit Card%Store Pickup%Yes%Yes
1127%%Clothing%%M%Purple%Fall%3,4%Debit Card%Store Pickup%No%No
7731%Scarf%Accessories%38%S%Yellow%Fall%3,2%PayPal%Next Day Air%Yes%Yes
2105%Sneakers%Footwear%74%M%Olive%Winter%3%Debit Card%Store Pickup%Yes%Yes
3864%Sandals%Footwear%50%M%Teal%Spring%3,4%Cash%Free Shipping%Yes%Yes
4236%Sneakers%Footwear%53%XL%Beige%Winter%4,4%Cash%Free Shipping%Yes%Yes
2077%Blouse%Clothing%28%M%Red%Spring%3,7%Cash%Store Pickup%Yes%Yes
7761%Shoes%Footwear%99999%L%Turquoise%Winter%99999%Bank Transfer%Store Pickup%Yes%Yes
3399%Boots%Footwear%95%M%Red%Winter%3%Credit Card%Free Shipping%No%No
5946%Shirt%Clothing%25%M%Maroon%Fall%2,6%Venmo%Store Pickup%Yes%
7986%Jeans%Clothing%73%%Maroon%Spring%3,1%Cash%Free Shipping%Yes%Yes
6406%Gloves%Accessories%39%S%Silver%Summer%3,7%PayPal%Next Day Air%Yes%Yes
2421%Sunglasses%Accessories%97%L%%Winter%2,9%Venmo%Free Shipping%No%No
7413%Shirt%Clothing%64%XL%Yellow%Winter%4,6%Debit Card%Express%No%No
3232%Sandals%Footwear%80%XL%White%Spring%4,3%Credit Card%Express%No%No
9777%Shoes%Footwear%74%L%Violet%Spring%3,3%Cash%Free Shipping%Yes%Yes
6970%Blouse%%72%XL%Pink%Fall%2,7%Cash%Next Day Air%No%No
8085%Backpack%Accessories%22%M%Green%Winter%3,1%Venmo%2-Day Shipping%No%No
8748%Scarf%Accessories%79%S%Yellow%Summer%3,2%Bank Transfer%Store Pickup%No%No
4856%Belt%Accessories%79%L%Yellow%Spring%4,6%Debit Card%Standard%Yes%Yes
1680%Shoes%Footwear%21%M%Gold%Summer%4,8%PayPal%Express%Yes%Yes
7088%Dress%Clothing%44%L%Beige%Spring%3,2%Debit Card%Store Pickup%No%No
8715%%Clothing%64%M%Charcoal%Spring%2,8%PayPal%Store Pickup%Yes%Yes
8542%T-shirt%Clothing%36%S%Purple%Fall%4,1%Credit Card%Next Day Air%Yes%Yes
1292%Sneakers%Footwear%69%L%Turquoise%Summer%4%Credit Card%Standard%Yes%Yes
2609%Jewelry%Accessories%81%M%Gray%Spring%4,9%Credit Card%Express%No%No
3390%Skirt%Clothing%62%M%Beige%Spring%3,9%Credit Card%Free Shipping%No%No
9078%Jewelry%Accessories%98%L%Silver%Winter%4,2%Credit Card%Express%No%No
4672%Belt%Accessories%93%L%Silver%Winter%3%Venmo%2-Day Shipping%Yes%Yes
8200%Hoodie%Clothing%23%L%Purple%Fall%2,8%PayPal%Next Day Air%Yes%Yes
4474%Hoodie%Clothing%58%M%Olive%Winter%3,4%Cash%Next Day Air%Yes%Yes
1308%Hat%Accessories%36%XL%Red%Winter%4,3%PayPal%Next Day Air%Yes%Yes
6574%Shoes%Footwear%58%M%Red%Summer%3,3%Debit Card%2-Day Shipping%No%No
9505%Boots%Footwear%77%M%Violet%Summer%2,5%PayPal%Store Pickup%No%No
9226%Jeans%Clothing%39%M%White%Winter%2,6%Cash%Store Pickup%Yes%Yes
3341%Blouse%Clothing%42%M%Silver%Fall%3,9%Debit Card%Next Day Air%No%No
6801%Belt%%71%M%Magenta%Spring%3%Credit Card%Store Pickup%No%No
1174%Jewelry%Accessories%98%M%Purple%Winter%4,4%Debit Card%Standard%Yes%Yes
7593%Sneakers%Footwear%59%XL%Magenta%Winter%3,4%Credit Card%Store Pickup%No%No
2063%Backpack%Accessories%79%M%Black%Summer%4,8%Cash%2-Day Shipping%Yes%Yes
5502%Sunglasses%Accessories%83%M%Gray%Summer%3,4%Credit Card%Standard%No%No
6615%Dress%Clothing%54%XL%White%Summer%4,6%Credit Card%Free Shipping%Yes%Yes
9402%Hoodie%Clothing%42%L%Magenta%Fall%3,7%Debit Card%Next Day Air%Yes%Yes
5424%Blouse%Clothing%84%M%Purple%Spring%2,8%Bank Transfer%Standard%No%No
1591%Dress%Clothing%87%L%Pink%Summer%3%Debit Card%Standard%Yes%Yes
6770%Shirt%Clothing%93%XL%Green%Spring%4,1%Venmo%Store Pickup%Yes%Yes
3844%Dress%Clothing%69%XL%Gray%Spring%3,4%PayPal%2-Day Shipping%No%No
3088%Coat%Outerwear%37%XL%Magenta%Winter%3,2%Venmo%Store Pickup%Yes%Yes
9779%Sandals%Footwear%41%XL%Maroon%Winter%2,9%Venmo%Standard%No%No
9127%Handbag%Accessories%80%L%Silver%Fall%4,7%Debit Card%2-Day Shipping%No%No
4935%Jacket%Outerwear%97%M%Beige%Summer%3,2%Bank Transfer%2-Day Shipping%No%No
3306%Sunglasses%Accessories%36%S%Teal%Winter%4,8%Bank Transfer%Next Day Air%Yes%Yes
8613%Jeans%Clothing%55%XL%Silver%Spring%2,7%Bank Transfer%Standard%Yes%Yes
%Jacket%Outerwear%42%L%Purple%Winter%4,4%Cash%Standard%No%No
8087%T-shirt%Clothing%37%L%Brown%Winter%3,1%Debit Card%Next Day Air%No%No
4427%Skirt%Clothing%44%S%Violet%Summer%2,7%PayPal%Express%No%No
8850%Jeans%Clothing%35%XL%Red%Summer%3,2%Debit Card%Express%Yes%Yes
9145%Blouse%Clothing%99999%L%Gold%Winter%99999%Credit Card%Store Pickup%No%No
8522%Socks%Clothing%36%L%Violet%Fall%4,3%PayPal%2-Day Shipping%No%No
3228%Gloves%Accessories%99999%L%Peach%Winter%99999%Credit Card%Next Day Air%Yes%Yes
3705%Scarf%Accessories%29%M%Beige%Spring%4,8%PayPal%Store Pickup%Yes%Yes
4644%T-shirt%Clothing%80%L%Cyan%Summer%3,9%Bank Transfer%Free Shipping%Yes%Yes
8094%Handbag%Accessories%95%XL%Brown%Winter%4,4%Venmo%Express%No%No
4848%Backpack%Accessories%65%XL%Yellow%Winter%3,4%Credit Card%Standard%No%No
5232%Backpack%Accessories%63%L%Peach%Fall%2,9%PayPal%Next Day Air%No%No
1779%Jacket%Outerwear%57%L%Gold%Spring%3,6%Cash%Free Shipping%No%No
4783%Hat%Accessories%56%M%Beige%Summer%4,6%Bank Transfer%Next Day Air%No%No
1501%Jeans%Clothing%58%L%Brown%Fall%2,6%Venmo%2-Day Shipping%No%No
1332%Coat%Outerwear%79%M%Olive%Fall%5%Debit Card%2-Day Shipping%Yes%Yes
9400%Jeans%Clothing%62%L%Silver%Spring%2,6%Cash%2-Day Shipping%No%No
7530%Boots%Footwear%93%S%Teal%Winter%3,2%PayPal%2-Day Shipping%Yes%Yes
8694%Hoodie%Clothing%67%XL%Pink%Spring%4,6%Credit Card%Free Shipping%Yes%Yes
9755%Jewelry%Accessories%99999%L%Yellow%Fall%99999%Credit Card%Express%Yes%Yes
4232%Coat%Outerwear%37%M%Cyan%Spring%3,2%Credit Card%Next Day Air%Yes%Yes
5199%Handbag%Accessories%82%XL%Charcoal%Summer%4,4%Credit Card%Express%No%No
8312%Sneakers%Footwear%73%S%Yellow%Spring%5%Cash%Free Shipping%Yes%Yes
7576%T-shirt%Clothing%99%XL%Purple%Fall%4,1%Credit Card%Standard%Yes%Yes
2578%Scarf%Accessories%71%L%Teal%Summer%2,7%Debit Card%Store Pickup%%No
4482%Sweater%Clothing%32%S%Blue%Summer%4,3%PayPal%%Yes%Yes
9638%Handbag%Accessories%46%L%Green%Winter%3,4%Debit Card%2-Day Shipping%Yes%Yes
1069%Shorts%Clothing%28%S%Peach%Spring%3,4%Bank Transfer%Express%No%No
1440%Boots%Footwear%49%M%Lavender%Fall%4,8%Credit Card%2-Day Shipping%Yes%Yes
6382%Boots%Footwear%75%M%Pink%Winter%4,9%Bank Transfer%Next Day Air%No%No
2703%Sandals%Footwear%95%S%Brown%Winter%4,1%Bank Transfer%Store Pickup%No%No
1781%Shirt%Clothing%38%L%Purple%Spring%3,7%Debit Card%Next Day Air%Yes%Yes
9568%Backpack%Accessories%77%M%Maroon%Spring%3,6%Venmo%Free Shipping%No%No
6072%Jewelry%Accessories%99999%XL%Violet%Spring%99999%Venmo%Express%Yes%Yes
6303%Belt%Accessories%39%S%Turquoise%Fall%4,6%Credit Card%Standard%Yes%Yes
9049%Scarf%Accessories%66%M%Black%Fall%2,5%Credit Card%Next Day Air%No%No
2805%Sandals%Footwear%71%L%Green%Winter%4,3%Credit Card%Next Day Air%No%No
1569%T-shirt%Clothing%41%S%Gray%Summer%3,4%Cash%Free Shipping%Yes%Yes
5149%Gloves%Accessories%75%L%Red%Fall%%Credit Card%Store Pickup%No%No
4331%T-shirt%Clothing%58%XL%Peach%Fall%3,2%Cash%Express%Yes%Yes
6076%Scarf%Accessories%81%S%Gold%Spring%3,3%Venmo%2-Day Shipping%No%No
7419%Backpack%Accessories%97%S%Gold%Fall%4,5%Debit Card%Store Pickup%No%No
4102%Gloves%Accessories%58%L%Yellow%Spring%3,9%Bank Transfer%Express%Yes%Yes
8379%Sandals%Footwear%100%L%Olive%Summer%2,6%Debit Card%Next Day Air%Yes%Yes
2972%Dress%Clothing%81%L%Yellow%Fall%3,7%Venmo%Standard%No%No
8970%Hat%Accessories%94%L%Gray%Fall%4,9%Credit Card%Store Pickup%Yes%Yes
3207%Sunglasses%Accessories%90%S%Purple%Winter%2,6%Debit Card%Free Shipping%No%No
2067%Pants%Clothing%24%L%Red%Winter%3,9%Credit Card%Free Shipping%Yes%Yes
2619%Dress%Clothing%40%M%Turquoise%Summer%4,1%Debit Card%Standard%Yes%Yes
6546%Jeans%Clothing%86%M%Peach%Fall%4,8%Venmo%Express%Yes%Yes
6140%Handbag%Accessories%65%S%Purple%Spring%2,6%Debit Card%Free Shipping%Yes%Yes
6348%Boots%Footwear%100%S%Red%Winter%2,9%Cash%2-Day Shipping%Yes%Yes
3855%Scarf%Accessories%85%M%Blue%Summer%2,7%Debit Card%Free Shipping%Yes%Yes
9586%Dress%Clothing%66%L%Green%Winter%3,2%Credit Card%2-Day Shipping%Yes%Yes
4215%Pants%Clothing%99999%L%Brown%Winter%99999%Debit Card%Next Day Air%Yes%Yes
7556%Belt%Accessories%42%M%Silver%Spring%3,5%Debit Card%Next Day Air%Yes%Yes
8058%Shirt%Clothing%76%XL%Teal%Spring%4,7%Bank Transfer%Standard%No%No
8897%Shirt%Clothing%25%M%Orange%Summer%4,9%Venmo%Next Day Air%Yes%Yes
9449%Blouse%Clothing%57%L%Silver%Summer%4,4%Debit Card%Next Day Air%Yes%Yes
3017%Boots%Footwear%39%XL%Silver%Spring%3,1%Debit Card%Express%No%No
1277%Shirt%Clothing%53%XL%Maroon%Spring%4,8%Venmo%Store Pickup%Yes%Yes
4042%Jewelry%Accessories%94%S%Silver%Fall%4,3%Cash%2-Day Shipping%Yes%Yes
2720%Scarf%Accessories%44%M%Peach%Winter%3,8%%Free Shipping%No%No
4859%Jacket%Outerwear%65%M%Magenta%Fall%4,4%PayPal%Free Shipping%Yes%Yes
8618%Shoes%Footwear%68%L%Violet%Fall%3,2%PayPal%Express%Yes%Yes
5274%Gloves%Accessories%55%M%Peach%Spring%4,6%Debit Card%Express%Yes%Yes
9184%Jacket%Outerwear%50%M%Blue%Winter%2,8%Debit Card%Free Shipping%Yes%Yes
6217%Socks%Clothing%%S%Beige%Summer%2,9%PayPal%Free Shipping%Yes%Yes
9734%Jeans%Clothing%23%M%Beige%Summer%3,9%Debit Card%Standard%Yes%Yes
5403%Blouse%Clothing%22%S%Beige%Fall%4,3%Bank Transfer%%Yes%Yes
9366%Sneakers%Footwear%54%M%Gray%Spring%3,3%Venmo%Express%Yes%Yes
3218%Scarf%Accessories%35%M%Magenta%Winter%3,4%Bank Transfer%Store Pickup%No%No
2694%Jeans%Clothing%72%L%Red%Summer%3,3%Bank Transfer%2-Day Shipping%No%No
1801%Jeans%Clothing%49%M%Teal%Fall%4,6%Cash%Free Shipping%No%No
5047%Handbag%Accessories%39%M%White%Spring%2,7%PayPal%Express%Yes%Yes
8162%Boots%Footwear%94%M%White%Fall%4,5%Venmo%2-Day Shipping%Yes%Yes
8756%Socks%Clothing%43%S%Indigo%Fall%3,6%Debit Card%Store Pickup%No%No
6411%Gloves%Accessories%28%S%White%Summer%4,7%PayPal%2-Day Shipping%Yes%Yes
7015%Sunglasses%Accessories%78%L%Magenta%Spring%3,8%Cash%Store Pickup%No%No
7759%Shirt%Clothing%77%M%Beige%Spring%3,8%Cash%Next Day Air%No%No
5148%Skirt%Clothing%60%M%Teal%Fall%4,2%Venmo%Next Day Air%No%No
1379%Sweater%Clothing%73%L%Purple%Spring%3%Cash%Standard%Yes%Yes
9131%Jewelry%Accessories%41%M%Lavender%Summer%3,9%Cash%Standard%Yes%Yes
5290%Shirt%Clothing%72%L%Blue%Spring%4,8%Credit Card%Store Pickup%No%No
4938%Shoes%Footwear%34%M%Gold%Summer%3,1%PayPal%2-Day Shipping%No%No
9207%Jewelry%Accessories%36%S%Red%Winter%2,7%Debit Card%Next Day Air%Yes%Yes
1836%T-shirt%Clothing%23%L%Yellow%Winter%4,3%Bank Transfer%Next Day Air%Yes%Yes
8824%Shorts%Clothing%40%L%Maroon%Winter%4,2%Venmo%Store Pickup%No%No
9788%Sneakers%Footwear%90%XL%Indigo%Spring%3,1%Cash%2-Day Shipping%No%No
8954%T-shirt%Clothing%70%S%Yellow%Summer%4,1%Venmo%Express%No%No
1006%Backpack%Accessories%59%M%Gray%Spring%3,2%Venmo%2-Day Shipping%Yes%Yes
3592%Hat%Accessories%83%M%Green%Spring%2,8%PayPal%2-Day Shipping%No%No
1552%Jacket%Outerwear%42%M%Olive%Fall%4,6%Venmo%Free Shipping%No%No
6158%Gloves%Accessories%98%L%Magenta%Fall%2,8%Debit Card%Express%Yes%Yes
1913%Scarf%Accessories%58%M%Silver%Spring%2,7%Venmo%Next Day Air%No%No
3061%Pants%Clothing%30%XL%Lavender%Winter%3%Cash%Next Day Air%Yes%Yes
2307%Sunglasses%Accessories%76%S%Blue%Winter%2,6%Debit Card%Standard%Yes%Yes
6172%%Outerwear%68%L%Orange%Fall%4,2%PayPal%2-Day Shipping%No%No
3115%Sunglasses%Accessories%60%L%Maroon%Winter%4,2%Credit Card%Free Shipping%No%No
8267%Skirt%Clothing%70%S%Magenta%Winter%3,7%Venmo%Free Shipping%No%No
2126%Hoodie%Clothing%25%M%Orange%Fall%3,7%Bank Transfer%Standard%No%No
2529%Shirt%Clothing%69%S%Violet%Winter%3,1%Venmo%Express%Yes%Yes
5999%Gloves%Accessories%27%M%Charcoal%Fall%3,8%Debit Card%Store Pickup%Yes%Yes
3281%Sandals%Footwear%58%XL%Cyan%Fall%4,6%Cash%Next Day Air%Yes%Yes
5970%Sandals%Footwear%89%L%Orange%Spring%4%Cash%Standard%No%No
3408%Shirt%Clothing%70%M%Orange%Fall%3,4%Debit Card%2-Day Shipping%Yes%Yes
8249%Pants%Clothing%74%XL%Cyan%Fall%3%Bank Transfer%Express%Yes%Yes
%T-shirt%Clothing%84%L%Orange%Winter%3,7%Credit Card%Express%Yes%Yes
3194%Jeans%Clothing%82%L%Red%Summer%4,1%Bank Transfer%2-Day Shipping%No%No
4883%Sandals%Footwear%20%S%Olive%Winter%4,8%Venmo%Next Day Air%No%No
4056%Coat%Outerwear%84%S%Lavender%Spring%4,5%Cash%Store Pickup%No%No
9491%Sneakers%Footwear%85%M%Charcoal%Spring%4,8%PayPal%Store Pickup%Yes%Yes
2339%Gloves%Accessories%49%L%Yellow%Winter%4,9%Bank Transfer%Next Day Air%Yes%Yes
5544%Hoodie%Clothing%99999%L%White%Winter%99999%Credit Card%Free Shipping%Yes%Yes
3475%Boots%Footwear%26%S%Yellow%Spring%4,7%PayPal%Next Day Air%Yes%Yes
8207%Hat%Accessories%97%S%Teal%Spring%4,8%Venmo%Free Shipping%No%No
1374%Boots%Footwear%60%M%Maroon%Spring%3,5%PayPal%2-Day Shipping%Yes%Yes
6549%Sneakers%Footwear%27%S%Black%Fall%4,5%Cash%Free Shipping%No%No
7152%Belt%Accessories%51%L%Gray%Summer%3,8%Venmo%2-Day Shipping%Yes%Yes
6288%Hoodie%Clothing%93%M%White%Spring%3,7%Debit Card%2-Day Shipping%No%No
6662%Blouse%Clothing%100%M%Beige%Fall%2,9%PayPal%Next Day Air%Yes%Yes
6515%Sunglasses%Accessories%60%XL%Olive%Winter%2,7%Debit Card%Next Day Air%No%No
8691%Sneakers%Footwear%46%L%Gold%Summer%3,5%PayPal%Standard%No%No
2397%Belt%%99999%S%Cyan%Winter%99999%Credit Card%Standard%Yes%Yes
9073%Boots%Footwear%31%M%Violet%Fall%4,9%Debit Card%Store Pickup%Yes%Yes
7410%Hat%Accessories%66%M%Brown%Summer%4,4%Venmo%2-Day Shipping%Yes%Yes
2019%Skirt%Clothing%37%S%Brown%Fall%4,1%PayPal%Standard%No%No
9577%Sandals%Footwear%33%M%Orange%Spring%2,9%Bank Transfer%Express%Yes%Yes
7294%Dress%Clothing%92%S%Charcoal%Spring%4,4%Credit Card%2-Day Shipping%Yes%Yes
3771%Sneakers%Footwear%57%S%Indigo%Spring%3,7%Debit Card%Express%Yes%Yes
